Normal,Tumor
1560836_at,3.928328515999,3.75053669308798
1560838_at,3.83798733696019,3.36534458900583
1560841_at,6.2532945288138,5.54148104490812
1560842_a_at,5.34901513623681,3.92263475982494
1560844_at,3.90738202238406,3.67819275260124
1560846_at,4.23177617686733,3.62624054536015
1560848_at,3.90065252769019,3.46106890842542
1560850_at,3.03155738026808,3.17804322259849
1560851_at,3.797992667291,3.51659748911734
1560853_x_at,5.18436921804971,5.38371625668511
1560854_s_at,6.08114474380651,5.39362495820349
1560855_at,5.78145533140362,5.62885173635952
1560856_at,3.9455860272947,4.53449649961463
1560859_at,4.05358630827519,3.47394266895896
1560861_at,2.85719286948945,2.70715654722618
1560862_at,6.18710613247153,5.38357630189418
1560863_a_at,4.61583388266411,3.93373776082528
1560864_at,4.33967491807906,3.44464087012644
1560865_a_at,5.78082959822163,4.9035139202976
1560866_at,5.95439277263685,5.37085463833139
1560867_a_at,5.82001614708755,5.36968391157049
1560868_s_at,6.87811526422839,7.08396454306479
1560869_a_at,6.47037303104157,5.98486432564814
1560870_a_at,6.02213489516619,5.60622982791681
1560871_a_at,6.47954961469606,5.60606183264272
1560872_at,6.41816241577102,5.71057363777736
1560874_at,6.76621439712611,6.32838645319363
1560877_a_at,4.41604611611359,3.53072604247692
1560878_at,8.43865743906488,8.00113818739018
1560879_a_at,5.64575198910318,5.19538657117552
1560881_a_at,7.35786288931246,6.22819250918231
1560883_s_at,6.3549492076373,6.24505773353235
1560884_at,7.10208855222446,5.73669628405163
1560885_x_at,6.42240734840292,4.84750743398056
1560887_a_at,3.77669075116399,3.7568134634186
1560888_x_at,6.16054475774675,5.45473100872473
1560889_a_at,5.29665548257583,4.42439259649416
1560890_at,3.44954309515529,2.63090884044694
1560891_a_at,6.17107112162665,5.69554322478279
1560893_at,4.1473660946578,3.48476091363675
1560895_at,4.74265010803926,3.81716722863205
1560896_a_at,4.91136845314347,3.8640936840285
1560897_a_at,7.8923580645263,6.71539471378192
1560898_at,5.12012063683706,4.85256789352023
1560899_at,2.83615867906553,2.7106375521241
1560900_a_at,4.73857612820846,3.76877680249308
1560901_at,6.48141885313303,6.40901118602736
1560903_at,4.96444018244461,4.44561952792909
1560905_at,4.13806329741262,3.98412773718842
1560906_at,6.65598531310156,6.29686957363691
1560908_at,4.82639891665155,4.37428817727331
1560909_x_at,5.14154595004345,4.35643663573761
1560910_at,5.23466647862732,5.02928725805575
1560911_at,6.34796685135071,5.53703302562916
1560912_at,5.55797100727621,5.35855938328538
1560913_at,4.44321171549886,4.19696372318842
1560915_at,2.83348559682481,2.37872879466345
1560916_a_at,7.96196526313769,8.31754166403303
1560917_at,4.03778146257616,4.1542098527435
1560918_at,5.34169151029429,3.84874064613996
1560920_s_at,5.9804194495268,5.08627489624507
1560921_at,6.32684075888035,6.4431865986825
1560922_s_at,7.24569820908038,7.35244091571736
1560924_at,6.01529218562611,5.77114652659404
1560926_at,8.88184630393921,9.05941955066617
1560928_at,4.27441873256146,4.2159169170685
1560929_at,3.57632885159934,2.96172960264533
1560932_at,4.27144739745961,4.6024358532545
1560934_at,5.73514454591207,5.63568750654884
1560935_s_at,6.24063728483676,5.7986993384133
1560937_at,3.08689500498098,2.87836060532373
1560939_at,8.30629067680398,7.89519977036796
1560940_at,3.75727260640176,3.99166301999541
1560941_a_at,6.67000679683149,5.91610291261394
1560942_at,6.26110973848,6.07755479159296
1560943_s_at,5.28805637307732,4.78568099178527
1560944_at,4.93141267861587,4.51303482241713
1560946_at,4.0755786705284,3.5315620575343
1560950_at,3.8469983826089,3.39455038988612
1560952_at,5.84427046746538,6.85055986365334
1560954_at,5.49421805257055,4.29473819159822
1560955_at,4.49326463967597,3.85182585832673
1560957_at,4.09415416426701,3.94335353147156
1560958_s_at,6.51580402064546,5.85238004974779
1560959_a_at,2.81270699130888,2.21462856818669
1560960_at,4.93394563683978,4.20041500250133
1560962_at,2.74735646826452,3.80778866080747
1560963_a_at,4.33530522394119,3.81413276319346
1560964_at,4.66122628762872,4.35173221628318
1560966_at,6.01218420332314,5.73580051117796
1560968_at,7.51367234685926,7.15218870455947
1560971_a_at,3.87913868831923,3.42660893230627
1560973_a_at,3.23996756960617,3.00155872618623
1560974_s_at,7.07240331656925,6.27799792669922
1560977_a_at,5.83706801098277,5.32833902956703
1560978_at,6.65107576415413,6.46390621765655
1560979_a_at,4.09595169023842,3.31920882837559
1560980_a_at,3.73620397864276,2.22356283593872
1560981_a_at,7.77467352321469,7.51583095398035
1560982_at,7.18698130132222,7.20993338172779
1560986_a_at,8.40674145322426,8.11433190682728
1560987_a_at,4.55635000769922,4.69189616222684
1560988_a_at,5.00456412948684,4.99137035086798
1560989_at,2.81143915566647,2.66063000173372
1560990_a_at,3.41047522533096,2.99534646159937
1560992_at,2.77965721826914,2.51399793014351
1560994_x_at,3.06443180410881,2.93560935772054
1560995_s_at,4.98079254982338,5.03615904896172
1560996_at,3.31682746616227,2.88293844450137
1560997_at,2.71433193676639,2.18933460060565
1560998_x_at,3.72557777359637,2.70253172398045
1560999_a_at,4.86131484100312,3.73314304016447
1561000_at,5.6461678545306,4.95644908954339
1561002_at,4.35809915846802,4.18210046961459
1561003_at,4.4108908241251,4.07169568347858
1561004_at,5.76873933701524,5.05831580316083
1561006_at,4.27403755909864,4.32888688217461
1561009_at,3.36856985078225,2.7792558066077
1561010_a_at,5.89207501309976,4.91959309557853
1561012_at,4.64712649386195,3.68447627640875
1561014_at,3.88855743757272,3.87845414690123
1561015_at,5.74155917060182,5.77113918347794
1561016_at,4.85334190218219,3.8786827251792
1561017_at,5.22013650813707,5.22052481853601
1561018_at,5.81995095848614,6.30655630761946
1561019_at,4.45956551581161,4.10701305312406
1561021_at,1.89435638969825,1.69089786463456
1561025_at,1.94956520825811,1.66307687828246
1561026_a_at,4.19195551670928,4.61044742799603
1561027_at,3.72058039899717,3.56525703411976
1561029_at,4.7635527144232,4.93990289024748
1561030_at,3.45919054129908,2.26489072731713
1561033_at,2.53699024994313,2.83897716210108
1561034_at,3.27517122248474,3.4073569851926
1561035_at,4.16740875237328,4.11090927040089
1561036_at,4.12449805751556,5.23066961823724
1561037_a_at,5.40956657311474,6.65292397226097
1561038_at,6.24815947874021,5.38821205889504
1561039_a_at,5.28782136813304,4.93678119002152
1561041_at,5.18915411139918,4.66652716843546
1561042_at,3.4429398923663,4.67435639812829
1561044_at,4.82540036589699,3.95535061736976
1561045_a_at,5.31051423499585,4.3528790862533
1561048_at,5.33010372242584,5.16864146039954
1561050_a_at,6.30180844281035,5.43166473587993
1561052_s_at,5.18605989063183,4.37736628328933
1561053_at,3.36912716747114,3.40574806504811
1561054_a_at,3.05462552384254,3.09530316970789
1561055_at,2.982352393702,3.10131053479369
1561056_a_at,6.86761392506429,6.95610463499396
1561058_at,5.42614636949844,5.49525366941499
1561059_a_at,5.72985070849367,4.93682672632083
1561060_at,5.64419523086243,4.78957590593096
1561061_at,7.17780270494463,6.74849511442086
1561062_a_at,4.66842128980296,4.33879805674627
1561064_a_at,3.6607851187606,4.13309295134455
1561065_at,5.65301542927967,5.21087987965487
1561067_at,5.0445962875662,4.89789101629712
1561069_at,3.0361197335412,2.21439409845492
1561073_at,4.56765993345349,5.44875542634018
1561075_at,5.43119136765741,4.87284179415146
1561076_at,4.64926355891465,4.55631862350171
1561078_at,3.8820684222079,3.14183882988572
1561079_at,8.32964458614352,8.17949650338066
1561080_at,4.82117208759882,4.23981867961607
1561082_at,5.70028682338936,5.31728752044276
1561083_at,4.1173201699966,4.42708239062908
1561084_at,2.88803722537835,2.1446328087374
1561085_at,6.49551664477305,6.09086658736945
1561086_at,3.62929453959879,4.40946807847551
1561087_at,5.17124546018881,4.58031350057461
1561088_at,4.60765465666778,3.43072213727091
1561089_at,6.62030564139253,6.1614338360924
1561090_at,4.62915976567785,4.40475527577493
1561091_at,3.25002783410031,2.41441924547773
1561092_at,3.97010175096691,4.44401409917665
1561093_at,9.40116946990848,8.84129240566163
1561094_a_at,9.11667355401635,8.13613651451145
1561096_at,6.23301548793402,5.57333692714139
1561097_at,6.38371408096558,6.01692703322814
1561098_at,3.07855917674421,1.84004184779204
1561099_at,5.07100421395754,4.24772354963647
1561100_at,4.76728161192013,4.96959641510238
1561101_at,4.7744583262526,2.72855976121864
1561102_at,4.174273127524,3.79713257469327
1561103_at,3.12350883655643,2.97713357864938
1561104_at,3.23629615615409,3.42360848291648
1561105_at,4.04600631446568,3.50731825992142
1561106_at,4.04493845851216,4.13607368179522
1561107_at,4.41255667097674,4.73787544983754
1561110_at,4.12427529191893,3.67514979916167
1561112_at,5.70375509890141,4.64695989848031
1561113_at,4.58861969699027,4.03428989529936
1561114_a_at,4.75672075612158,4.26386453396058
1561116_at,5.03528220876616,4.52217205763673
1561121_at,6.78409571159318,6.33336652558018
1561122_a_at,6.2132112700552,5.14159428402658
1561123_at,3.17132710130247,2.3826341692553
1561125_at,4.70353885510084,4.17781406252036
1561126_at,5.47034753198778,5.25113251475627
1561127_at,7.94594868331804,7.57572719523271
1561128_at,5.25352003511239,4.8353825668668
1561129_at,2.73804288968813,2.59994864544502
1561130_at,5.56777380507839,5.88318379588373
1561132_at,3.59286250945064,3.63183817150081
1561133_at,6.84818902827775,6.04137623674897
1561134_at,5.49878288574407,5.46499649955355
1561135_at,8.33227774219762,7.59004152608739
1561136_at,3.2739488623022,2.86429569415939
1561137_s_at,3.0660722759273,2.38003088749793
1561139_at,5.56189624049087,6.37899857168298
1561140_at,3.64086368482804,2.91276173242581
1561141_at,6.42753697933869,6.41648889711971
1561143_at,4.97887950412042,4.54461647453735
1561144_at,6.41170397262431,5.93659613492283
1561146_at,3.88184662463279,3.86990313842446
1561148_at,6.27237176418794,5.83916367740965
1561149_at,4.8614346605933,4.52950990698491
1561151_a_at,4.78190713331334,3.61387113878006
1561152_a_at,5.19457455211826,5.36617465440656
1561153_at,5.90329823738735,5.65016679013207
1561154_at,4.73251871635341,4.02432123697866
1561155_at,6.14138549608572,6.61231038272072
1561156_at,1.88295069441285,2.4127782454171
1561158_at,5.68249185409366,5.55462262940499
1561161_at,2.5785723074284,3.97233918748111
1561164_at,3.37653758490854,3.89728203296756
1561165_a_at,2.93942954443795,2.77579514238766
1561166_a_at,6.59789021391636,6.98566906792167
1561167_at,7.35056921644261,7.14676520195581
1561169_at,4.98105934936917,5.29558532143454
1561170_at,4.06167167420758,3.15848443550843
1561171_a_at,6.8424528401051,6.51604121214325
1561175_at,5.9079930122873,5.36400944937712
1561177_at,2.89104563053681,2.61406579298235
1561179_s_at,7.93466229251985,7.49267950801645
1561180_at,7.61225979213713,7.62176307512803
1561181_at,5.00275031202064,5.40344935124358
1561185_at,5.8848280109459,4.51333649831678
1561187_at,5.56728385869381,5.22056167211729
1561190_at,6.61420108399064,6.71121474534172
1561191_at,5.67042091333843,5.73212379220383
1561192_at,4.08096516712415,4.54813683635798
1561194_at,6.81562265409866,6.05320647548553
1561195_at,7.68451627526266,7.38963926642573
1561196_at,2.74468209243694,2.58407522849055
1561197_at,3.77662683597489,4.09421357046707
1561198_at,4.46621996267956,4.46496231633653
1561199_at,6.75277115644209,5.39329416456918
1561200_at,3.67096346382104,3.01985239140044
1561202_at,7.25359936566235,6.15336040091382
1561204_at,3.88820918272539,3.99035363870351
1561205_at,4.35438443757586,3.88211783415284
1561206_at,6.92897638199473,6.77699267238259
1561207_at,6.25554185279384,5.96293191603336
1561208_at,5.19860360062338,4.64248448458805
1561210_at,5.56564130422374,4.58427019380096
1561211_at,3.35866135596239,3.75864690052454
1561212_at,6.4706218378235,6.07709237365034
1561213_at,2.63454535053564,3.19400572987906
1561214_at,6.50199532140221,6.00691458009637
1561215_at,2.47976282309034,3.28668750713816
1561216_at,2.63297983727076,2.07162059447029
1561217_at,4.05999172635558,3.64526153043096
1561218_s_at,6.83458318822708,5.70882067487796
1561219_x_at,6.50138098929786,4.68151560736622
1561221_x_at,6.87143448070948,6.45239589983568
1561222_at,3.21726407918333,2.48364038245978
1561223_at,4.97416652622886,5.29767109241048
1561224_at,4.30469334746797,4.46902029681668
1561225_at,6.14537996285038,5.58235773127671
1561226_at,4.91043620204168,4.37776199937737
1561228_at,4.6918468523767,4.41259228897939
1561229_at,4.23944375556246,3.4082602059072
1561230_at,4.28079735466743,2.52164585177158
1561232_at,5.29927093355227,4.55604844904843
1561233_at,6.6992335652318,6.17133441343934
1561234_at,2.30716555640402,1.5736325305806
1561236_at,5.40033842743237,4.28408289339271
1561237_at,5.30957130174449,4.23721574591986
1561238_at,4.77770184373639,6.25447558315863
1561239_at,3.69220480436893,2.50333412955859
1561240_at,3.47212942781558,3.35414502479085
1561242_at,5.71480213560816,4.44313736889348
1561243_at,8.66645948994753,7.84775045581599
1561244_at,3.43399065626553,3.47712020552161
1561245_at,4.27500747095116,3.05006460821925
1561247_at,3.53629663151928,3.71794508616393
1561249_a_at,4.70898524436053,4.39936364383616
1561250_at,3.88303978544974,3.10039716145642
1561251_at,4.92381395393195,4.63757832217174
1561252_at,4.33990590035545,4.74139582662678
1561253_at,3.03580069112723,2.34479657382935
1561254_at,6.25616022352677,5.72258945971207
1561255_at,5.45455924781441,5.26054467527223
1561256_at,3.78525122104719,3.08098933894471
1561257_at,3.05885716635578,2.94559831163218
1561258_at,6.54789893372642,6.236907504524
1561260_at,4.61730058243218,3.70203478916696
1561261_at,4.0190753695414,3.66990085850666
1561262_at,2.67980914985459,3.56487049720305
1561263_at,5.97749203310532,5.65433954977454
1561264_at,3.98902494095167,3.55571221730282
1561266_at,6.56082064330911,5.52938749268641
1561268_at,4.20768375677539,4.53027522362231
1561269_at,5.94195050446671,5.02141909739423
1561270_at,6.70298489111325,5.81361364929462
1561271_at,5.16521922093032,4.70560235437789
1561272_at,4.63589605404233,5.13674570609717
1561273_at,6.50808883796397,5.2462460071709
1561274_at,5.02631693889838,4.44303477914957
1561276_at,5.75313956611824,4.14457301549682
1561277_at,5.15036028513174,4.57747349568603
1561278_at,3.58791735375838,3.92144300222429
1561279_at,5.98801970624272,5.03863808568933
1561280_at,3.42748785702077,2.68564983569644
1561281_a_at,5.19818398204116,3.77121635911219
1561286_a_at,5.70342391796459,5.88530989187511
1561287_at,2.92061263038619,2.30000103853851
1561288_at,4.53055047506532,4.11418879193286
1561289_at,5.68404892668382,4.07775591615582
1561290_at,1.44225247717659,1.99118011699372
1561291_at,3.19467078633737,2.74441590925478
1561292_at,3.90775080559267,4.52636892246047
1561293_at,6.54631322543714,6.03396035391332
1561294_a_at,3.67482939697675,3.60815881701025
1561297_at,2.07272567529326,2.12108658191999
1561298_at,5.75050051227222,4.91236055105621
1561300_at,4.92660767695301,4.45929132645784
1561301_at,5.9741645448501,5.45083060803572
1561303_at,6.34672034636768,5.45706580016604
1561304_a_at,5.74699374142889,5.58850813119787
1561305_at,3.54327699510375,3.70977048634493
1561306_s_at,6.14105426339854,5.99004346853123
1561307_at,3.66634481850177,3.29744287509049
1561309_x_at,4.79696548998786,4.34641965738329
1561310_at,6.73218579214795,6.47561854659959
1561311_at,5.42035738045086,4.47392768469829
1561313_at,4.39051923653769,4.00969699310776
1561314_at,5.04916975109368,4.72455429355008
1561316_at,4.97465431329487,4.13720101017499
1561318_at,5.45267165131641,5.41296173954325
1561319_at,3.9847507382269,3.75537058771842
1561320_at,4.24377930889064,5.23249697179718
1561322_at,4.94124283415419,4.23806359414839
1561323_at,4.10685165879839,3.23104791001044
1561324_at,5.11631011437823,4.69164197357259
1561327_at,4.68508838252936,4.23657863724748
1561328_at,2.90432675990539,2.59166893003846
1561329_s_at,5.15623964210557,4.9535947538104
1561330_at,3.47413739859482,3.25208371700399
1561331_at,3.62371299380237,2.31024267604306
1561332_at,6.69111391918862,5.5577640791554
1561333_at,4.30485391122956,3.66158899465922
1561334_at,6.82706556180715,6.80624963125731
1561335_at,6.14701945885756,5.02069695256925
1561336_at,8.25591570591051,6.20953640668665
1561339_at,5.82454810811452,5.73865049663846
1561340_at,4.4165305103962,3.50290010095093
1561341_at,3.97794605151076,2.79636544516794
1561342_at,3.56001929727001,3.45037077900425
1561343_a_at,4.02419998286323,3.95372375253378
1561345_at,3.94891521876138,3.95827299688469
1561346_at,7.90429579024155,8.6647839307635
1561347_a_at,5.21048927070837,4.09686307421972
1561348_at,5.51641603815843,4.45583353635201
1561351_at,3.04420998881308,2.88208239767071
1561352_at,4.422268901486,3.3894608726549
1561353_at,5.2659274772943,5.11037421385503
1561354_at,4.51041829199543,4.65172249404584
1561355_at,5.04242270102506,5.25005677617415
1561358_at,4.12038693645688,4.46346852565988
1561360_at,6.8979564923427,6.51437282031952
1561361_at,6.09295383398282,5.760055808629
1561362_at,6.00609032792091,4.05087150298592
1561363_a_at,4.18968632332019,4.26300100255848
1561364_at,6.07182507278143,5.22183165742024
1561365_at,6.0067830919916,6.36420808368298
1561367_a_at,5.45648306962762,5.10897238322754
1561368_at,5.28721051912517,4.54804423945989
1561369_at,6.27253863212846,6.54897364357428
1561370_at,4.94533176756849,4.24970467056102
1561371_at,6.28985305349973,5.4450486351906
1561373_at,5.27735092058866,4.86046007046854
1561375_at,4.08128163619524,4.13128756629856
1561378_at,4.30625670816843,3.85590923736347
1561383_at,5.28521649496816,4.60034751975673
1561384_a_at,4.25519314623278,3.66988563213518
1561386_at,7.16703854399691,5.0680713629616
1561387_a_at,4.17475413363901,3.32516068207304
1561389_at,7.09509375401625,6.54971867854877
1561390_at,6.65800809026979,6.24564611458327
1561391_at,5.72897843228915,5.42331107714822
1561392_at,5.98750358704013,5.75330986411056
1561393_at,4.99397624969789,5.10412328377713
1561394_s_at,3.75414887915589,4.46102799515076
1561396_at,3.40796388832297,3.45917744266273
1561398_at,6.34850572826544,5.49513604327146
1561400_at,4.40047640456034,3.69359791582936
1561401_at,5.35046949994414,4.61501158668078
1561402_at,5.02413465970207,5.30177432771712
1561403_at,6.2948844069389,6.00073037102451
1561405_s_at,6.44747251641425,6.57472638852008
1561407_at,4.97762805194681,5.110336851109
1561408_at,4.75144482764367,4.62667443357111
1561409_at,4.09920711338153,3.51200799081846
1561411_at,6.37569925855104,5.89856238787549
1561413_at,4.74652738301166,4.06108457750669
1561414_at,2.32424342606451,3.02448631915336
1561415_at,3.36768566108078,2.32257573735695
1561417_x_at,3.78382409391821,3.44131962313847
1561418_at,6.6225996935277,6.35554669816428
1561419_at,4.91290338339054,4.50043989571394
1561420_a_at,4.45633463041845,2.97594821449468
1561421_a_at,4.17146917307036,3.77016304156255
1561422_at,5.13276308319534,4.31199882025704
1561423_at,6.12687706550159,6.66665810127817
1561424_at,5.55004475392634,5.13153405686469
1561425_a_at,5.20301795756716,4.42128660041251
1561427_at,4.71913528088141,4.18781813835829
1561429_a_at,4.20196581630041,3.74845572418391
1561430_s_at,6.10538748629087,6.05344498525166
1561431_at,4.72848734114752,3.47597786919442
1561432_at,5.06617354013394,4.87268445012259
1561433_at,6.8005663201208,6.1890329236244
1561434_at,3.60520589037917,3.36605433795444
1561436_at,7.42162356042172,6.70493738310701
1561437_at,4.1058125700352,3.38184535117958
1561439_at,6.7268742064691,6.12308831238352
1561440_at,5.53941772740971,5.00379693614782
1561442_at,6.01385984100306,5.71665277192522
1561443_at,5.49336001689434,4.82323086640733
1561445_at,4.68109211717907,4.75006202576279
1561446_at,5.40314972866866,4.72900005741737
1561448_at,5.74502557968866,4.65941076983156
1561449_at,5.63174032671774,5.19508571202708
1561450_at,3.87681239434435,2.96372805031094
1561451_a_at,5.56229568493509,5.127741600038
1561452_at,5.11444270743212,4.69103214926876
1561453_at,6.30934255974293,5.58887856314141
1561454_at,7.18355400213435,6.3719041507318
1561455_at,4.435608085135,4.33894753929575
1561459_at,4.14084487048964,3.99240959047271
1561460_at,5.48255519747217,5.10428500875004
1561461_at,3.5073091009326,3.03665441992605
1561462_at,3.92738949399823,3.69904924282062
1561463_at,5.48271084970982,5.05767286055074
1561467_at,6.45331452116876,5.16122468028335
1561468_at,5.98260704309626,5.17484448035693
1561469_at,5.62356602837781,5.52177480765366
1561471_at,3.90602810609547,3.40516693463878
1561472_at,3.66731131493066,3.84613083878785
1561473_at,3.96221169555848,3.54853807741372
1561474_at,4.39000367538207,3.2597603502603
1561476_at,3.69742015899694,3.24678866255207
1561477_at,4.58507280559302,3.32413071420754
1561478_at,5.33310556790219,4.61422996923634
1561479_at,3.65544258638551,2.91860407495134
1561480_a_at,4.84114990257601,3.91674345422422
1561481_at,4.97659036341741,5.1530265538493
1561482_at,4.51778989485011,3.52857968352461
1561484_at,5.31722790914238,4.74776029177167
1561485_at,4.68109355404745,4.76582857792676
1561486_at,5.30283039185917,5.24497542814309
1561487_at,5.86090688969165,5.64955550471672
1561488_at,4.20138635769125,3.04902123704925
1561489_at,5.65118843571627,4.70508534815734
1561490_at,6.30430678080644,5.89629165655818
1561491_at,3.44608683019063,2.84554748699419
1561492_at,6.14985199171049,5.30227635868372
1561493_at,3.66906121841788,2.51253521120268
1561497_at,5.93569153085364,5.61003294118641
1561499_at,6.15696075999515,5.47752073871712
1561500_at,4.77072445323988,5.11230308959264
1561501_s_at,4.19786311677313,3.70955598823104
1561502_x_at,7.68717792347,7.28591733742839
1561503_at,6.45810432373696,5.74564732621861
1561504_s_at,3.92279294357561,3.66065860419993
1561506_at,4.19836960003283,3.94363560753188
1561507_at,3.03465743031961,2.58135854464116
1561508_at,5.1579234079196,4.2485238421677
1561509_at,4.22783606807127,3.3853733843366
1561511_at,3.57392568822416,2.52239410040913
1561512_at,4.5747495681475,3.93323123570211
1561513_at,4.21337346939715,3.74624941461966
1561514_at,5.21888208255125,4.74870938775237
1561516_at,4.62951303445462,4.47573318097927
1561517_at,3.13297667219258,3.16258428713139
1561518_at,7.38987775390703,7.02052013039369
1561519_at,4.63094404399119,4.23686257030952
1561521_at,2.52014146463449,1.68975867879547
1561523_at,5.71190483664404,5.39629315532761
1561525_at,2.6351924624963,1.93915125174476
1561526_at,6.178904506059,6.21477102252833
1561527_at,4.46147802876442,2.84884719642191
1561528_at,6.06346465334195,6.30606700280494
1561529_at,4.16528360476187,3.40317381581798
1561530_at,4.0346289011175,4.40942625203732
1561531_at,6.8101196279242,6.39651337505076
1561532_at,6.00478532005364,5.47509939179175
1561534_at,3.21105933254383,2.87494305981334
1561535_at,3.41525379426278,3.33296611361476
1561536_at,6.13806699897974,5.45485316234743
1561537_at,5.71072328316336,4.69898868646815
1561538_at,6.22833798633505,5.42948657185538
1561539_at,8.33879434955026,7.55524537925752
1561540_at,5.48446522719997,5.21322917621522
1561542_at,6.91809720078993,5.75044886330642
1561543_at,4.54428528598695,3.98805478234657
1561544_at,5.53375249486148,4.07682903741575
1561545_at,4.69047020855804,4.39913513673351
1561546_at,4.69503223765989,3.98604048961028
1561550_at,3.69981460220226,3.30272034323124
1561553_at,4.06279846853018,2.73386404524135
1561554_at,3.75472713930241,3.51166025831129
1561555_at,4.66750123623043,4.55431697754759
1561556_at,6.30420695181256,5.27412606213645
1561557_at,4.52227309478194,4.61515899166841
1561558_at,3.22467652056618,2.48383722665724
1561559_at,5.93418475422882,5.03538127227514
1561560_at,6.41170702582308,5.82658708884702
1561561_x_at,4.98000066592741,4.6729973763485
1561562_at,4.41356526400719,2.8210322142775
1561564_at,2.74340804018667,2.84378151415333
1561565_at,2.80637428734713,2.36170098057569
1561566_at,4.0398554947904,3.24027841465494
1561567_at,4.21443879696112,3.35094639603444
1561571_at,6.15571999484054,6.87489493141885
1561572_at,5.91464509499168,5.6880881771636
1561573_at,6.0408546019487,5.49283241345716
1561574_at,4.03182582962209,3.46843846364217
1561575_at,3.24367439161639,3.45389207237026
1561576_a_at,2.65632142688272,2.39992827364016
1561577_at,3.86183454189119,3.1307379474031
1561578_s_at,5.30972292660543,4.94852685705821
1561579_at,6.03781876423761,5.87614557002269
1561581_at,2.37402876016936,2.59677820730145
1561584_at,5.09148686271835,3.92300673403591
1561585_at,4.12999345536104,3.50576952514217
1561587_at,5.12410739154278,5.23635210172334
1561589_a_at,6.3252546328688,6.23351432221648
1561590_a_at,3.11514971888095,2.97868647885862
1561591_at,5.64237867211094,5.58208279843557
1561592_at,3.10074199518694,2.44952316006564
1561593_at,4.13362092150622,3.6560997606208
1561595_x_at,4.51428371947418,4.60803840314748
1561596_at,5.50962011757839,4.98956543049163
1561597_x_at,4.98999609049353,5.64612773157816
1561598_at,5.75121838929875,4.7636760523988
1561599_at,6.13541217860391,6.44677457618926
1561600_at,3.98275473909254,3.67529875075142
1561602_at,5.31946121714959,4.54054649845393
1561604_at,5.80377238055219,5.58206031325289
1561605_at,5.91206726285156,4.8662459554628
1561606_at,4.16901498499124,3.44064763497776
1561607_at,4.20048517181997,3.98308567497046
1561608_at,4.4195117360228,4.35986391207778
1561609_at,6.1303546556571,5.58357478927342
1561610_at,5.34747354174176,4.39570231910048
1561611_at,7.21721706362856,6.60366210921055
1561612_at,4.98192863708189,3.97637782822419
1561613_at,3.67979499627424,3.21750894625267
1561614_at,4.7310181409069,2.9740153885149
1561615_s_at,5.54412835026037,5.4093342165585
1561616_a_at,6.38467667642082,6.11623213865298
1561617_at,3.43543600715553,2.9710240732245
1561618_at,5.0150704700309,4.45822007721358
1561619_at,6.48089888368577,6.18372023536417
1561622_at,4.332164928685,3.80436745836441
1561624_at,6.08228910782119,5.75925985635661
1561625_at,5.03885064378874,6.18057251065725
1561626_at,5.54460215566015,6.08175194145475
1561627_at,5.68346716861627,5.55471509766866
1561631_at,7.13054663539809,7.17781468119361
1561633_at,3.83629750600402,3.24519742034018
1561635_at,3.81839935406008,4.03430299339067
1561638_at,5.50808851925007,5.32151715275231
1561639_at,6.67661134306477,5.98076868527489
1561640_at,7.08159111385868,6.95427145011534
1561642_at,4.71437581584376,4.8613685590797
1561644_x_at,3.21180563822918,4.06286296628289
1561650_s_at,6.06981251655033,4.8338930608655
1561651_s_at,6.15535344169347,5.58216648746138
1561652_at,4.80184884949979,4.17612689145081
1561653_at,1.32738489880815,1.60702963823713
1561654_at,4.55626423628037,5.25564443074279
1561657_at,3.46282838692485,2.77613846414428
1561658_at,5.47717532262165,4.57566811901085
1561660_at,3.29435237205172,2.8382723922134
1561662_at,3.65266586485525,2.85381848506716
1561663_at,5.27613207911038,4.46329400006698
1561665_at,4.53811561784514,3.49436157414731
1561666_a_at,6.74647179404844,6.69544444397456
1561667_at,6.1856455752227,5.87895919139693
1561668_at,3.90095990227354,3.94893830718958
1561669_at,3.81452472073896,4.68419610589074
1561670_at,4.05357876031501,3.78522748393984
1561671_at,5.27573640137771,4.95273721285642
1561672_at,5.33351422379018,5.42724720836675
1561673_at,3.93311191344673,4.07190738929262
1561676_at,5.34885133943278,4.95287702769591
1561677_at,5.37990559895905,5.16746431499076
1561678_at,3.27204528643338,3.17867991288658
1561679_at,4.53928014434335,4.09515367562608
1561680_at,5.55853147980958,3.97306456170223
1561682_at,6.62779780745113,6.1716059088703
1561683_at,7.6488673655614,7.08435013782441
1561685_a_at,4.95106482748078,4.9885444985164
1561686_at,3.92271191330064,3.23516820275788
1561687_a_at,4.18126104329365,4.96528329436373
1561688_at,3.51201838026922,2.74654168455242
1561689_at,4.34234017226544,4.46783158085271
1561690_at,5.64416486366884,4.92274047945735
1561691_at,6.11373769622878,5.71249979363002
1561692_at,4.82464085564472,4.26096957129468
1561693_at,5.73229912280246,4.41653548483453
1561699_a_at,3.90056208759507,2.79015779112119
1561700_at,4.77263098518106,4.57373896762245
1561702_at,6.39968724541281,5.66498615959773
1561703_at,3.60763482476867,3.66550913628016
1561704_at,1.31430398154614,1.33806762122718
1561705_at,6.76086980465366,5.87672735823096
1561706_at,4.67909721548981,4.54743163371002
1561707_at,2.19439117975549,1.7248650217484
1561708_at,4.83729608124751,4.07178800773023
1561710_at,4.22685386408224,4.01938045239578
