Normal,Tumor
147323,3.72238127156027,3.56937174891376
143501,2.98241633576896,2.90199574086065
84322,5.77005337072224,4.76772165716849
10018,8.40448424814556,7.73025046720677
245932,3.29164648426176,2.79044128482706
255061,4.44408324371714,3.67800910161243
200765,7.13234612077967,8.12341923491328
54890,10.1783478729284,9.99006395866989
26112,8.5174454511563,8.28559960332306
4799,10.8107418396997,10.8537827492392
1829,7.8241994079969,7.99318185819948
134553,7.92125706887621,8.4612857407
89890,7.30181941990103,7.36957060981699
1024,7.49588209713546,7.96299631898715
5753,7.78125896431494,7.31356673285895
85407,4.88098944912397,6.1448900578397
11329,8.03810645612613,8.88561030054732
117145,8.74681246733579,9.14766563330259
63967,5.3743165232362,4.80215754837321
57786,6.07023630523009,6.01982807297452
284403,6.41191660652975,6.06273590929678
221074,3.14150795985041,3.16045372051116
165918,5.10296816636639,4.79337683262352
79987,4.29945160072575,3.96295621755277
652276,6.05045546356905,5.36239486944191
2626,8.68478904819777,7.91199711416219
123036,6.35420777831112,6.32230172509035
203228,8.23102111392249,6.71412315469554
130535,7.01259805647978,7.18130463994257
8462,8.084202623023,7.90261836065539
126549,2.87147439106335,3.05724628806233
55558,5.3905411541821,6.07841491866042
53918,6.5784810347034,6.39393897719424
144811,6.0456984620006,6.75695573451587
202020,7.32574840124379,8.07324360165009
152405,4.34111092054764,3.47608757835337
202151,5.43983696795111,4.24194964447191
23161,8.1744554367556,8.17282146891841
221656,6.70795008353398,6.58379486884656
245972,2.67191990110834,4.35952925932991
89884,4.43557082603198,3.76595413836217
84984,5.09091341469848,5.64479352557491
8701,5.18176549265296,5.52873125883605
148137,7.94201142577957,7.855332823111
113622,7.61845304116382,6.76728285005819
11276,6.95383695476011,6.83666913080946
64403,6.86881838774265,6.25915407415023
51091,9.22789625468532,8.78584796824567
2901,4.90404284560812,4.52532343175707
164312,4.01849174837291,3.28847252201347
27153,8.7474282806408,8.91010950356283
57158,5.40899172266647,4.45846992939469
8654,3.70583037488459,4.50340700121549
117157,4.60563674344754,4.46309133963657
6753,7.02292085334961,6.88292177804602
171019,3.8240513078231,2.81256271980746
64794,7.59808549116062,7.01040783157242
89766,2.82606795240756,2.41586899662942
158158,10.7922174831171,11.1558062794979
117583,2.38195461631999,2.37747146710607
667,4.35371094848897,4.76433993888941
126068,5.76254880886697,6.07044145456865
257194,4.26990763193807,4.13686538932879
115352,3.7618251056166,3.41551657522663
138009,3.40587448204201,4.95398782305925
219736,4.17289987749219,3.58465657682848
253868,6.7154031517994,6.28502317577233
285598,6.54965244275368,6.04467687971341
84900,5.35779136768538,5.25497184556168
162282,2.77014502025452,3.40975368816822
196374,7.42245609418946,7.04354026020124
79741,2.8020634438256,2.58803435381689
7592,6.16712060259713,6.49672915295436
84450,8.4216535556881,9.26039035293745
9949,4.0789076920745,5.32456997825019
150864,5.82801331481197,6.31934949929279
147949,7.43878572404506,7.11611364995277
165140,8.78120298207741,8.22471136932909
7798,4.43198429461966,4.35325791995175
7626,6.4816610163244,7.26148874139501
145978,5.31181710838031,4.07797669686404
54014,8.38615378573977,8.15997108683348
220388,3.56811568147876,4.14231265573661
137209,4.71165960473189,6.51927457265922
151393,7.4632712824279,6.11003965565774
170692,7.15096773907983,6.66003742887074
56135,4.26821146351275,4.45886956323159
147746,7.15630607739078,6.34725061901826
220108,5.80466730726214,6.2170269811344
286183,5.42150025467571,5.51892602593306
80760,5.96193647217372,5.18309007786965
2187,4.59574076038982,3.98236008635986
84197,6.08374760049806,5.64234386686561
163051,4.48071548975967,4.99711335285377
284001,6.73885841221478,5.8754965839967
27127,5.23399216574978,5.09381752721612
254065,6.38306302433082,7.03346418351542
92591,6.07531897494329,6.92939389139606
139599,4.6929076724285,4.09750181175945
147664,6.03711162789582,5.65502734370861
89792,5.01626608394177,5.06617183170333
146512,3.90089158840126,4.05521894151397
151254,3.6400453676744,3.80249961034285
2837,8.32834251838778,8.17224430652398
124590,8.55286672265606,7.71674705213202
6853,5.5991577959503,6.06458047554643
151295,2.9254337534066,3.389080592736
246175,2.24606129943737,2.53954563255822
162494,5.26888888799354,5.47429886503183
255403,6.01530299634272,6.90405882914204
57609,5.38949396098433,5.39882833824875
206358,4.76072050465043,4.91696857578777
154007,8.45301620483988,8.79215374990727
147741,2.45200889871121,2.21406320324185
25914,5.64837878684368,4.69578859698927
153579,5.77946325156647,6.08489016415543
150962,8.57674226272191,8.02696925520559
257068,4.47608205290924,4.17791105327216
150147,5.61276042411257,5.34982818818432
89782,5.53728774301378,5.87568845381494
144715,5.35905711822496,5.47852503656764
148254,6.81986970244973,7.80564450067547
222950,5.12987022396607,5.56784678442466
124923,6.1181292387963,6.80195531388952
117195,4.95370438431341,3.97300629665776
154664,3.24883950778957,2.95154873781053
84873,10.5243820897706,7.35482124136125
1441,9.1670350786983,8.37103727562735
146723,5.57687562661869,4.59940003103246
574029,3.24981298069846,4.49941268091839
160851,6.2639497253423,5.89227588033633
130827,3.8927608491228,5.71518524019704
123775,5.57809191218079,4.51421287937584
149986,6.49670215574519,6.33684162153131
841,5.71890232542299,5.85325624825718
151056,3.88183632145227,3.85701651439245
284756,3.16841439644061,2.46202867837788
6526,7.0638810487697,6.62938051156003
124602,4.51457730720633,3.86656228740476
200172,6.6073021517428,5.16692305566919
27197,6.31213910349453,5.61613157764814
158787,5.18735660225778,4.85993876914104
27199,4.17412880064419,3.92271537679283
168448,2.44968728069698,2.20307307494421
27233,6.76899688568225,6.12127184872618
7003,5.57978113549948,6.20222509322155
117155,5.7856938991812,6.04117339528786
134187,5.73829432158179,4.78229670738601
122042,6.15234768461641,4.8891529291154
222389,3.45414324832478,3.43587102644813
6571,4.52172487741789,3.44308196936186
136263,4.75523550335728,4.54169637784839
126868,5.85519619975171,6.87030325121772
285696,5.6964617782933,5.01304748306039
166968,4.65620641831574,4.76903228071841
163859,7.59845779005438,8.07364785995016
83650,5.49997884664001,4.8435064094525
131669,8.42442157847257,5.53925430242265
65217,3.48811423571758,2.08091373435531
27327,6.9233959809683,6.87946132196693
3742,5.36392778404099,5.51273342391303
196528,7.93992969682241,8.07423142263592
205147,5.8155564466905,5.31063402390484
161725,4.30737476351198,4.19658911086451
30816,6.09438556960195,6.78255557769295
158696,3.83276090585161,4.44498872298712
80028,6.19000401523368,5.85311211907791
154386,5.64110692703069,4.62651704406721
285848,5.00965391049695,3.33936023828458
120863,3.52965091892349,3.70872919124166
51239,5.46448481994196,5.33193811722132
125965,6.22034515288097,5.73021003426187
199786,3.82802501574534,3.82638640169171
284656,4.28089886477765,3.65448956448799
128025,5.90279390499535,5.29447296331305
55412,4.63861527342401,4.2397427960702
114781,5.37974110723858,4.9279894561601
256957,4.55623339328415,3.91940085907961
165631,3.13305013014542,3.72206318014506
143872,3.41796881792149,2.44071358878465
84931,3.80650333969986,3.8641955423298
84879,7.72445342634924,6.43116850684605
472,6.99761533399123,6.25688530416492
221301,3.86523896264122,3.73036317269702
27031,4.8970432751139,5.17824170876994
285973,4.05532971486669,3.30389317226283
254158,4.61373364705243,3.74745546649148
146779,3.10545011443019,3.17004787784956
7021,4.07092588892069,4.15832006784393
152206,8.16381533051837,7.31058928585324
147081,7.87468092888997,7.62039285650608
259249,5.81977892294009,5.45925148798854
3077,6.91227046834147,7.56554169174632
117579,3.91978096406001,3.12057482602602
64478,5.47996953582343,5.16068944819647
23499,5.35602055414044,6.00895144907295
80070,4.12110489493943,3.39315223519081
27164,5.24095628555428,4.13562019945825
84871,5.5590715107073,4.74994941250514
80078,4.74251948097521,5.1443435501537
246213,4.48022335873376,3.01473469511936
283171,6.5160172002838,5.65176870374707
150538,4.42021452589379,3.7136581306798
54715,3.88319209699105,4.77802290388607
146857,3.1907348309213,4.0868540605382
283461,5.16232181646556,3.29604759064112
149465,6.52660842540724,5.51340664431303
285668,5.86729836370208,5.51099024141692
170689,3.71912033074046,3.4151750712233
285780,5.3787516297926,4.86785583099552
158263,6.39509115063756,5.31710644101826
128178,3.83422362737558,4.31018344244693
146183,4.08801863098328,4.50919225991001
203238,4.82010884320461,4.21951497760828
163720,3.77500307238467,3.82279373281516
147276,4.95730551218978,4.37700786105511
283463,4.356364210411,3.96703248743185
127707,5.93010453106673,5.43390012017487
100505621,7.4955845857998,7.478823381383
147429,4.87086632469675,3.13799436044204
85445,1.75158686049696,1.57907984744982
439941,6.54979730234741,5.65322952393124
148345,5.17734728590863,4.83903119465657
100996634,4.92731968151575,5.01542523390957
123624,4.61921431095196,4.77501333783954
285759,2.40826400261517,2.27162339235984
283860,5.20191874210726,4.38110085871951
283847,3.05263781664998,3.83511044579877
283446,6.08455053629368,5.61615519220627
142686,7.02823177070094,6.48243000226885
126638,4.34471793839613,3.71476048976672
100996279,4.23903838619881,3.44740099608664
196740,6.60399828645615,5.94881947671042
284992,3.95371706917553,3.47376886822122
285051,3.69245154345561,3.43977480982357
171483,5.37280080843372,4.34044698216022
286023,5.68985677178463,5.89076187886921
221223,7.77821392736204,5.56840689631467
286464,6.82098733568876,6.84145593782412
347442,4.24078043483517,4.23202992012064
100288805,5.02131776052792,4.77099483698486
8632,5.18621339750213,5.257810580278
146861,4.77354334879075,4.53588626560584
150596,5.25075964046028,4.57368949407661
100288966,3.41406593926679,3.39922543715091
283165,4.7335705367593,4.44996327185237
284339,6.53692954122204,6.20035115365992
145858,2.63130034707066,2.25396628857644
254187,4.42875139817577,4.36844586046734
